move_doc_number,sku,from_slot_code,quantity_to_pick,store_code,so_no,date_created,sequence_no,group_name,quantity_moved
105,198838400281,A0000001,6.00,7402,6257,150216,1,,0
105,198838400304,A0000001,5.00,7402,6257,150216,2,,0
105,198838400328,A0000001,5.00,7402,6257,150216,3,,0
105,198838400342,A0000001,5.00,7402,6257,150216,4,,0
105,198838400366,A0000001,5.00,7402,6257,150216,5,,0
105,198838400380,A0000001,5.00,7402,6257,150216,6,,0
