move_doc_number,sku,from_slot_code,quantity_to_pick,store_code,so_no,date_created,sequence_no,group_name,quantity_moved
106,121649331307,MA1C1L2,1.00,7200,6259,150217,1,,0
106,121584909111,ZR000001,1.00,7200,6259,150217,2,,0
106,197511038322,ZR000001,1.00,7200,6259,150217,3,,0
106,121355000009,ZR000001,1.00,7200,6259,150217,4,,0
106,121355100006,ZR000001,1.00,7200,6259,150217,5,,0
106,121649332342,ZR000001,1.00,7200,6259,150217,6,,0
106,121649331321,ZR000001,2.00,7200,6259,150217,7,,0
