so_no,sku,ordered_qty,allocated_qty
6259,121649331321,2.00,2.00
6259,121649332342,1.00,1.00
6259,121649331307,1.00,1.00
6259,121355100006,1.00,1.00
6259,121355000009,1.00,1.00
6259,197511038322,1.00,1.00
6259,121584909111,1.00,1.00
