so_no,sku,ordered_qty,allocated_qty
6263,198838400281,5.00,5.00
6263,198838400304,6.00,6.00
6263,198838400328,4.00,4.00
6030,110027000089,2.00,2.00
6030,110007800067,3.00,3.00
6097,110003500008,2.00,2.00
6182,120970602025,5.00,5.00
6187,128530312186,1.00,1.00
6188,128530312186,1.00,1.00
6187,128577500058,1.00,1.00
6188,128577500058,1.00,1.00
6097,100000000047,3.00,3.00
6136,132460300052,1.00,1.00
6136,132460300069,1.00,1.00
6136,132460300076,1.00,1.00
